,fluxes,minimum,maximum
CDPREDUCT_RXN_p_me_4,0.0,,
CDPREDUCT_RXN_p_gc_1,0.0,,
CDPREDUCT_RXN_p_gc_2,0.0,,
CDPREDUCT_RXN_p_gc_3,0.0,,
CDPREDUCT_RXN_p_gc_4,0.0,,
GLYCOLLATE_pc_me_1,0.0,,
GLYCOLLATE_pc_me_2,0.0,,
GLYCOLLATE_pc_me_3,0.0,,
GLYCOLLATE_pc_me_4,0.0,,
GLYCOLLATE_pc_gc_1,6.493994638855464e-11,,
GLYCOLLATE_pc_gc_2,0.0,,
GLYCOLLATE_pc_gc_3,-4.461325155496209e-05,,
GLYCOLLATE_pc_gc_4,0.0,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p_me_1,0.0,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p_me_2,0.0,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p_me_3,0.0,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p_me_4,0.0,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p_gc_1,0.0,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p_gc_2,0.0,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p_gc_3,0.0,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p_gc_4,0.0,,
3PGA_Pi_pc_me_1,0.015805118008471657,,
3PGA_Pi_pc_me_2,0.0,,
3PGA_Pi_pc_me_3,0.0,,
3PGA_Pi_pc_me_4,0.011820131621511751,,
3PGA_Pi_pc_gc_1,-6.919322265666406e-11,,
3PGA_Pi_pc_gc_2,0.0,0.0,0.31753010270898063
3PGA_Pi_pc_gc_3,0.0,,
3PGA_Pi_pc_gc_4,-8.248920764045733e-11,,
RXN_7183_NADP_m_me_1,0.0,,
RXN_7183_NADP_m_me_2,0.0,,
RXN_7183_NADP_m_me_3,0.0,,
RXN_7183_NADP_m_me_4,0.0,,
RXN_7183_NADP_m_gc_1,0.0,,
RXN_7183_NADP_m_gc_2,0.0,,
RXN_7183_NADP_m_gc_3,0.0,,
RXN_7183_NADP_m_gc_4,0.0,,
MET_PROTON_rev_vc_me_1,0.000554302675471399,,
MET_PROTON_rev_vc_me_2,0.0,,
MET_PROTON_rev_vc_me_3,0.0,,
MET_PROTON_rev_vc_me_4,0.0005543026754729406,,
MET_PROTON_rev_vc_gc_1,0.0,,
MET_PROTON_rev_vc_gc_2,0.0,,
MET_PROTON_rev_vc_gc_3,0.0,,
MET_PROTON_rev_vc_gc_4,0.0,,
CATAL_RXN_x_me_1,0.0,,
CATAL_RXN_x_me_2,0.0,,
CATAL_RXN_x_me_3,0.0,,
CATAL_RXN_x_me_4,0.0,,
CATAL_RXN_x_gc_1,0.0,,
CATAL_RXN_x_gc_2,0.0,,
CATAL_RXN_x_gc_3,-4.438474832944524e-15,,
CATAL_RXN_x_gc_4,0.0,,
sGLU_biomass_me_1,0.0,,
sGLU_biomass_me_2,0.0,,
sGLU_biomass_me_3,0.0,,
sGLU_biomass_me_4,0.0,,
sGLU_biomass_gc_1,0.0,,
sGLU_biomass_gc_2,0.0,,
sGLU_biomass_gc_3,0.0,,
sGLU_biomass_gc_4,0.0,,
IMP_DEHYDROG_RXN_c_me_1,0.0,,
IMP_DEHYDROG_RXN_c_me_2,0.0,,
IMP_DEHYDROG_RXN_c_me_3,0.0,,
IMP_DEHYDROG_RXN_c_me_4,0.0,,
IMP_DEHYDROG_RXN_c_gc_1,0.0,,
IMP_DEHYDROG_RXN_c_gc_2,0.0,,
IMP_DEHYDROG_RXN_c_gc_3,0.0,,
IMP_DEHYDROG_RXN_c_gc_4,0.0,,
AMPSYN_RXN_p_me_1,1.2666020919377695e-15,,
AMPSYN_RXN_p_me_2,0.0016629080264141958,,
AMPSYN_RXN_p_me_3,0.0022413108182097767,,
AMPSYN_RXN_p_me_4,0.0,,
AMPSYN_RXN_p_gc_1,0.0,,
AMPSYN_RXN_p_gc_2,0.0,,
AMPSYN_RXN_p_gc_3,2.029027191624507e-15,,
AMPSYN_RXN_p_gc_4,0.0,,
RXN_9654_p_me_1,0.0,,
RXN_9654_p_me_2,0.0,,
RXN_9654_p_me_3,0.0,,
RXN_9654_p_me_4,0.0,,
RXN_9654_p_gc_1,0.0,,
RXN_9654_p_gc_2,0.0,,
RXN_9654_p_gc_3,0.0,,
RXN_9654_p_gc_4,0.0,,
RIBULP3EPIM_RXN_c_me_1,0.45073787634353724,,
RIBULP3EPIM_RXN_c_me_2,0.0,,
RIBULP3EPIM_RXN_c_me_3,0.0,,
RIBULP3EPIM_RXN_c_me_4,0.45105092398415664,,
RIBULP3EPIM_RXN_c_gc_1,0.0,,
RIBULP3EPIM_RXN_c_gc_2,0.0,3.095044663206825e-19,0.08969419953619288
RIBULP3EPIM_RXN_c_gc_3,0.0,,
RIBULP3EPIM_RXN_c_gc_4,0.0,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_c_me_1,0.0,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_c_me_2,0.0,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_c_me_3,0.0,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_c_me_4,0.19319653735570838,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_c_gc_1,0.0,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_c_gc_2,0.0,0.0,0.0
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_c_gc_3,1.552825500389966e-26,,
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_c_gc_4,0.0,,
MALATE_DEHYDROGENASE_NADPs_RXN_p_me_1,0.0,,
MALATE_DEHYDROGENASE_NADPs_RXN_p_me_2,8.306455376110097,,
MALATE_DEHYDROGENASE_NADPs_RXN_p_me_3,8.25275733695526,,
MALATE_DEHYDROGENASE_NADPs_RXN_p_me_4,0.0,,
MALATE_DEHYDROGENASE_NADPs_RXN_p_gc_1,0.0,,
MALATE_DEHYDROGENASE_NADPs_RXN_p_gc_2,0.003479003545777384,0.0,0.17938839907237936
MALATE_DEHYDROGENASE_NADPs_RXN_p_gc_3,0.001462797451197675,,
MALATE_DEHYDROGENASE_NADPs_RXN_p_gc_4,0.0,,
SUCCINATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_m_me_1,0.0,,
SUCCINATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_m_me_2,0.0,,
SUCCINATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_m_me_3,0.0,,
SUCCINATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_m_me_4,0.0,,
SUCCINATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_m_gc_1,0.0,,
SUCCINATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_m_gc_2,0.0,,
SUCCINATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_m_gc_3,0.0,,
SUCCINATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_m_gc_4,0.0,,
DADPKIN_RXN_p_me_1,0.0,,
DADPKIN_RXN_p_me_2,0.0,,
DADPKIN_RXN_p_me_3,0.0,,
DADPKIN_RXN_p_me_4,0.0,,
DADPKIN_RXN_p_gc_1,0.0,,
DADPKIN_RXN_p_gc_2,0.0,,
DADPKIN_RXN_p_gc_3,0.0,,
DADPKIN_RXN_p_gc_4,0.0,,
HOMOGENTISATE_12_DIOXYGENASE_RXN_c_me_1,0.0,,
HOMOGENTISATE_12_DIOXYGENASE_RXN_c_me_2,0.0,,
HOMOGENTISATE_12_DIOXYGENASE_RXN_c_me_3,0.0,,
HOMOGENTISATE_12_DIOXYGENASE_RXN_c_me_4,0.0,,
HOMOGENTISATE_12_DIOXYGENASE_RXN_c_gc_1,0.0,,
HOMOGENTISATE_12_DIOXYGENASE_RXN_c_gc_2,0.0,,
HOMOGENTISATE_12_DIOXYGENASE_RXN_c_gc_3,0.0,,
HOMOGENTISATE_12_DIOXYGENASE_RXN_c_gc_4,0.0,,
CYS_mc_me_1,0.0,,
CYS_mc_me_2,0.0,,
CYS_mc_me_3,0.0,,
CYS_mc_me_4,0.0,,
CYS_mc_gc_1,0.0,,
CYS_mc_gc_2,0.0,,
CYS_mc_gc_3,-2.780435824251732e-26,,
CYS_mc_gc_4,0.0,,
RXN0_5330_NADP_mc_me_1,0.0,,
RXN0_5330_NADP_mc_me_2,-5.276561321340529e-18,,
RXN0_5330_NADP_mc_me_3,0.0,,
RXN0_5330_NADP_mc_me_4,0.0,,
RXN0_5330_NADP_mc_gc_1,0.0,,
RXN0_5330_NADP_mc_gc_2,0.0,,
RXN0_5330_NADP_mc_gc_3,0.0,,
RXN0_5330_NADP_mc_gc_4,0.0,,
2_PERIOD_7_PERIOD_7_PERIOD_13_RXN_c_me_1,0.0,,
2_PERIOD_7_PERIOD_7_PERIOD_13_RXN_c_me_2,0.0,,
2_PERIOD_7_PERIOD_7_PERIOD_13_RXN_c_me_3,0.0,,
2_PERIOD_7_PERIOD_7_PERIOD_13_RXN_c_me_4,0.0,,
2_PERIOD_7_PERIOD_7_PERIOD_13_RXN_c_gc_1,0.0,,
2_PERIOD_7_PERIOD_7_PERIOD_13_RXN_c_gc_2,0.0,0.0,0.0
2_PERIOD_7_PERIOD_7_PERIOD_13_RXN_c_gc_3,0.0,,
2_PERIOD_7_PERIOD_7_PERIOD_13_RXN_c_gc_4,0.0,,
NITRITE_pc_me_1,0.019835049115156836,,
NITRITE_pc_me_2,0.25132385041532884,,
NITRITE_pc_me_3,0.3135412382405118,,
NITRITE_pc_me_4,0.013183417009500589,,
NITRITE_pc_gc_1,0.0,,
NITRITE_pc_gc_2,0.0,,
NITRITE_pc_gc_3,0.0,,
NITRITE_pc_gc_4,0.0,,
ACONITATEDEHYDR_RXN_m_me_1,0.0,,
ACONITATEDEHYDR_RXN_m_me_2,0.0,,
ACONITATEDEHYDR_RXN_m_me_3,0.0,,
ACONITATEDEHYDR_RXN_m_me_4,6.439822514745491e-17,,
ACONITATEDEHYDR_RXN_m_gc_1,0.0,,
ACONITATEDEHYDR_RXN_m_gc_2,0.0,-1000.0,0.9839316631437554
ACONITATEDEHYDR_RXN_m_gc_3,-4.058054383249014e-15,,
ACONITATEDEHYDR_RXN_m_gc_4,0.0,,
DIACYLGLYCEROL_pr_me_1,0.0,,
DIACYLGLYCEROL_pr_me_2,0.0,,
DIACYLGLYCEROL_pr_me_3,0.0,,
DIACYLGLYCEROL_pr_me_4,0.0,,
DIACYLGLYCEROL_pr_gc_1,0.0,,
DIACYLGLYCEROL_pr_gc_2,0.0,,
DIACYLGLYCEROL_pr_gc_3,0.0,,
DIACYLGLYCEROL_pr_gc_4,0.0,,
SUC_SO4_mc_me_1,0.0,,
SUC_SO4_mc_me_2,0.0,,
SUC_SO4_mc_me_3,0.0,,
SUC_SO4_mc_me_4,0.0,,
SUC_SO4_mc_gc_1,0.0,,
SUC_SO4_mc_gc_2,0.0,0.0,1000.0
SUC_SO4_mc_gc_3,0.0,,
SUC_SO4_mc_gc_4,0.0,,
sMAL_biomass_me_1,0.0,,
sMAL_biomass_me_2,0.0,,
sMAL_biomass_me_3,0.0,,
sMAL_biomass_me_4,0.0,,
sMAL_biomass_gc_1,0.0,,
sMAL_biomass_gc_2,0.0,,
sMAL_biomass_gc_3,0.0,,
sMAL_biomass_gc_4,0.0,,
HOMOCYSMETB12_RXN_p_me_1,0.0,,
HOMOCYSMETB12_RXN_p_me_2,3.46469529508394e-19,,
HOMOCYSMETB12_RXN_p_me_3,-7.218802192136729e-17,,
HOMOCYSMETB12_RXN_p_me_4,-1.5415812047492693e-15,,
HOMOCYSMETB12_RXN_p_gc_1,0.0,,
HOMOCYSMETB12_RXN_p_gc_2,0.0,,
HOMOCYSMETB12_RXN_p_gc_3,0.0,,
HOMOCYSMETB12_RXN_p_gc_4,0.0,,
TRIOSEPISOMERIZATION_RXN_c_me_1,-0.13652381639817085,,
TRIOSEPISOMERIZATION_RXN_c_me_2,8.969971343424366,,
TRIOSEPISOMERIZATION_RXN_c_me_3,0.0,,
TRIOSEPISOMERIZATION_RXN_c_me_4,-0.11590916578543481,,
TRIOSEPISOMERIZATION_RXN_c_gc_1,3.9117965685867576e-11,,
TRIOSEPISOMERIZATION_RXN_c_gc_2,0.0,0.0,0.0
TRIOSEPISOMERIZATION_RXN_c_gc_3,0.0,,
TRIOSEPISOMERIZATION_RXN_c_gc_4,0.0,,
2KETO_3METHYLVALERATE_RXN_m_me_1,0.0,,
2KETO_3METHYLVALERATE_RXN_m_me_2,0.0,,
2KETO_3METHYLVALERATE_RXN_m_me_3,2.3888607904562004e-15,,
2KETO_3METHYLVALERATE_RXN_m_me_4,0.0,,
2KETO_3METHYLVALERATE_RXN_m_gc_1,0.0,,
2KETO_3METHYLVALERATE_RXN_m_gc_2,0.0,,
2KETO_3METHYLVALERATE_RXN_m_gc_3,0.0,,
2KETO_3METHYLVALERATE_RXN_m_gc_4,0.0,,
RXN_3522_p_me_1,0.0,,
RXN_3522_p_me_2,0.0,,
RXN_3522_p_me_3,0.0,,
RXN_3522_p_me_4,0.0,,
RXN_3522_p_gc_1,0.0,,
RXN_3522_p_gc_2,0.0,,
RXN_3522_p_gc_3,0.0,,
RXN_3522_p_gc_4,0.0,,
ACONITATEDEHYDR_RXN_c_me_1,0.4078704709497656,,
ACONITATEDEHYDR_RXN_c_me_2,0.14835837541862826,,
ACONITATEDEHYDR_RXN_c_me_3,0.14951518100214334,,
ACONITATEDEHYDR_RXN_c_me_4,0.3609321354846289,,
ACONITATEDEHYDR_RXN_c_gc_1,0.0,,
ACONITATEDEHYDR_RXN_c_gc_2,9.333623662181315e-14,0.0,0.0
ACONITATEDEHYDR_RXN_c_gc_3,0.0,,
ACONITATEDEHYDR_RXN_c_gc_4,0.0,,
HISTIDINE_TRNA_LIGASE_RXN_c_me_1,0.0,,
HISTIDINE_TRNA_LIGASE_RXN_c_me_2,0.0,,
HISTIDINE_TRNA_LIGASE_RXN_c_me_3,0.0,,
HISTIDINE_TRNA_LIGASE_RXN_c_me_4,0.0,,
HISTIDINE_TRNA_LIGASE_RXN_c_gc_1,0.0,,
HISTIDINE_TRNA_LIGASE_RXN_c_gc_2,0.0,,
HISTIDINE_TRNA_LIGASE_RXN_c_gc_3,0.0,,
HISTIDINE_TRNA_LIGASE_RXN_c_gc_4,0.0,,
TRIOSEPISOMERIZATION_RXN_p_me_1,0.0,,
TRIOSEPISOMERIZATION_RXN_p_me_2,36.921532099218425,,
TRIOSEPISOMERIZATION_RXN_p_me_3,45.743458521508146,,
TRIOSEPISOMERIZATION_RXN_p_me_4,-0.03583492369212747,,
TRIOSEPISOMERIZATION_RXN_p_gc_1,-8.506552536218695e-12,,
TRIOSEPISOMERIZATION_RXN_p_gc_2,0.008438416434748052,0.0,1000.0
TRIOSEPISOMERIZATION_RXN_p_gc_3,0.008940185406815258,,
TRIOSEPISOMERIZATION_RXN_p_gc_4,-4.1244603820229264e-11,,
MANNPGUANYLTRANGDP_RXN_c_me_1,0.0,,
MANNPGUANYLTRANGDP_RXN_c_me_2,0.0,,
MANNPGUANYLTRANGDP_RXN_c_me_3,0.0,,
MANNPGUANYLTRANGDP_RXN_c_me_4,0.0,,
MANNPGUANYLTRANGDP_RXN_c_gc_1,0.0,,
MANNPGUANYLTRANGDP_RXN_c_gc_2,0.0,0.0,0.0
MANNPGUANYLTRANGDP_RXN_c_gc_3,0.0,,
MANNPGUANYLTRANGDP_RXN_c_gc_4,0.0,,
O2_ec_me_1,1.9406467430924754,,
O2_ec_me_2,-55.88487843734485,,
O2_ec_me_3,-55.91372841851811,,
O2_ec_me_4,1.9505922478071,,
O2_ec_gc_1,1.2759828804328154e-11,,
O2_ec_gc_2,-0.010228710122341458,,
O2_ec_gc_3,-0.01072376116640998,,
O2_ec_gc_4,0.0,,
Protein_Polymerisation_c_me_1,0.0,,
Protein_Polymerisation_c_me_2,0.0,,
Protein_Polymerisation_c_me_3,0.0,,
Protein_Polymerisation_c_me_4,0.0,,
Protein_Polymerisation_c_gc_1,0.0,,
Protein_Polymerisation_c_gc_2,0.0,,
Protein_Polymerisation_c_gc_3,0.0,,
Protein_Polymerisation_c_gc_4,0.0,,
RXN0_5224_c_me_1,0.0,,
RXN0_5224_c_me_2,0.29282517585560963,,
RXN0_5224_c_me_3,0.3554490078887142,,
RXN0_5224_c_me_4,0.0,,
RXN0_5224_c_gc_1,0.0,,
RXN0_5224_c_gc_2,0.0,,
RXN0_5224_c_gc_3,0.0,,
RXN0_5224_c_gc_4,0.0,,
4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p_me_1,0.0,,
4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p_me_2,0.0,,
4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p_me_3,0.0,,
4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p_me_4,0.0,,
4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p_gc_1,0.0,,
4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p_gc_2,0.0,,
4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p_gc_3,0.0,,
4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p_gc_4,0.0,,
Pi_ec_me_1,0.0,,
Pi_ec_me_2,0.0,,
Pi_ec_me_3,0.0,,
Pi_ec_me_4,0.0,,
Pi_ec_gc_1,0.0,,
Pi_ec_gc_2,0.0,,
Pi_ec_gc_3,0.0,,
Pi_ec_gc_4,0.0,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mc_me_1,0.0,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mc_me_2,0.0,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mc_me_3,-4.46275241150739e-15,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mc_me_4,0.0,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mc_gc_1,0.0,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mc_gc_2,0.0,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mc_gc_3,0.0,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mc_gc_4,0.0,,
VAL_PROTON_vc_me_1,0.0,,
VAL_PROTON_vc_me_2,0.0,,
VAL_PROTON_vc_me_3,0.01521043130853931,,
VAL_PROTON_vc_me_4,0.0,,
VAL_PROTON_vc_gc_1,0.0,,
VAL_PROTON_vc_gc_2,0.0,,
VAL_PROTON_vc_gc_3,0.0,,
VAL_PROTON_vc_gc_4,0.0,,
ADENOSYLHOMOCYSTEINASE_RXN_c_me_1,0.0,,
ADENOSYLHOMOCYSTEINASE_RXN_c_me_2,0.0,,
ADENOSYLHOMOCYSTEINASE_RXN_c_me_3,0.0,,
ADENOSYLHOMOCYSTEINASE_RXN_c_me_4,-1.5415812047492697e-15,,
ADENOSYLHOMOCYSTEINASE_RXN_c_gc_1,0.0,,
ADENOSYLHOMOCYSTEINASE_RXN_c_gc_2,0.0,,
ADENOSYLHOMOCYSTEINASE_RXN_c_gc_3,0.0,,
ADENOSYLHOMOCYSTEINASE_RXN_c_gc_4,5.329168663149167e-26,,
DIHYDROOROT_RXN_p_me_1,0.0,,
DIHYDROOROT_RXN_p_me_2,0.0,,
DIHYDROOROT_RXN_p_me_3,-2.912307410330834e-17,,
DIHYDROOROT_RXN_p_me_4,0.0,,
DIHYDROOROT_RXN_p_gc_1,0.0,,
DIHYDROOROT_RXN_p_gc_2,0.0,,
DIHYDROOROT_RXN_p_gc_3,0.0,,
DIHYDROOROT_RXN_p_gc_4,0.0,,
PRO_GLU_mc_me_1,0.01337817145965869,,
PRO_GLU_mc_me_2,0.0,,
PRO_GLU_mc_me_3,0.0,,
PRO_GLU_mc_me_4,0.020688973899443686,,
PRO_GLU_mc_gc_1,0.0,,
PRO_GLU_mc_gc_2,0.0,,
PRO_GLU_mc_gc_3,-1.4728057587432992e-26,,
PRO_GLU_mc_gc_4,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_m_me_1,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_m_me_2,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_m_me_3,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_m_me_4,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_m_gc_1,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_m_gc_2,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_m_gc_3,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_m_gc_4,0.0,,
2_PERIOD_4_PERIOD_1_PERIOD_111_RXN_c_me_1,0.0,,
2_PERIOD_4_PERIOD_1_PERIOD_111_RXN_c_me_2,0.0,,
2_PERIOD_4_PERIOD_1_PERIOD_111_RXN_c_me_3,0.0,,
2_PERIOD_4_PERIOD_1_PERIOD_111_RXN_c_me_4,0.0,,
2_PERIOD_4_PERIOD_1_PERIOD_111_RXN_c_gc_1,0.0,,
2_PERIOD_4_PERIOD_1_PERIOD_111_RXN_c_gc_2,0.0012772416843743692,0.0,0.0
2_PERIOD_4_PERIOD_1_PERIOD_111_RXN_c_gc_3,0.0,,
2_PERIOD_4_PERIOD_1_PERIOD_111_RXN_c_gc_4,0.0,,
RXN0_5224_p_me_1,0.0,,
RXN0_5224_p_me_2,0.0,,
RXN0_5224_p_me_3,0.0,,
RXN0_5224_p_me_4,0.0,,
RXN0_5224_p_gc_1,0.0,,
RXN0_5224_p_gc_2,0.0,,
RXN0_5224_p_gc_3,2.0290271916245074e-15,,
RXN0_5224_p_gc_4,2.664584331574584e-26,,
PROPIONYL_COA_mc_me_1,-1.7497201812028135e-18,,
PROPIONYL_COA_mc_me_2,0.0,,
PROPIONYL_COA_mc_me_3,2.3888607904562004e-15,,
PROPIONYL_COA_mc_me_4,0.0,,
PROPIONYL_COA_mc_gc_1,0.0,,
PROPIONYL_COA_mc_gc_2,0.0,,
PROPIONYL_COA_mc_gc_3,2.2526595584103374e-30,,
PROPIONYL_COA_mc_gc_4,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_p_me_1,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_p_me_2,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_p_me_3,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_p_me_4,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_p_gc_1,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_p_gc_2,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_p_gc_3,0.0,,
1_PERIOD_8_PERIOD_5_PERIOD_1_RXN_p_gc_4,0.0,,
FRU_PROTON_rev_vc_me_1,0.0,,
FRU_PROTON_rev_vc_me_2,0.0,,
FRU_PROTON_rev_vc_me_3,0.0,,
FRU_PROTON_rev_vc_me_4,0.0,,
FRU_PROTON_rev_cv_gc_1,0.0,,
FRU_PROTON_rev_cv_gc_2,0.0,,
FRU_PROTON_rev_cv_gc_3,0.0,,
FRU_PROTON_rev_cv_gc_4,0.0,,
METHYLGLUTACONYL_COA_HYDRATASE_RXN_m_me_1,1.7497201812028135e-18,,
METHYLGLUTACONYL_COA_HYDRATASE_RXN_m_me_2,0.0,,
METHYLGLUTACONYL_COA_HYDRATASE_RXN_m_me_3,-2.3888607904562004e-15,,
METHYLGLUTACONYL_COA_HYDRATASE_RXN_m_me_4,0.0,,
METHYLGLUTACONYL_COA_HYDRATASE_RXN_m_gc_1,0.0,,
METHYLGLUTACONYL_COA_HYDRATASE_RXN_m_gc_2,0.0,,
METHYLGLUTACONYL_COA_HYDRATASE_RXN_m_gc_3,0.0,,
METHYLGLUTACONYL_COA_HYDRATASE_RXN_m_gc_4,0.0,,
RXN0_5224_m_me_1,3.499440362405628e-18,,
RXN0_5224_m_me_2,0.0,,
RXN0_5224_m_me_3,-2.3888607904562e-15,,
RXN0_5224_m_me_4,0.0,,
RXN0_5224_m_gc_1,0.0,,
RXN0_5224_m_gc_2,0.0,,
RXN0_5224_m_gc_3,0.0,,
RXN0_5224_m_gc_4,0.0,,
DUTP_PYROP_RXN_p_me_1,0.0,,
DUTP_PYROP_RXN_p_me_2,0.0,,
DUTP_PYROP_RXN_p_me_3,-2.9123074103308336e-17,,
DUTP_PYROP_RXN_p_me_4,0.0,,
DUTP_PYROP_RXN_p_gc_1,0.0,,
DUTP_PYROP_RXN_p_gc_2,0.0,,
DUTP_PYROP_RXN_p_gc_3,0.0,,
DUTP_PYROP_RXN_p_gc_4,0.0,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mi_me_1,2.1592765002742063,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mi_me_2,7.985315819615555,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mi_me_3,7.927615857269044,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mi_me_4,2.179167509703454,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mi_gc_1,2.5519657608656308e-11,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mi_gc_2,0.0024528995393392826,-3.9085128927870594e-18,0.0
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mi_gc_3,0.0014627974512111182,,
1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mi_gc_4,0.0,,
ALCOHOL_DEHYDROG_RXN_c_me_1,0.0,,
ALCOHOL_DEHYDROG_RXN_c_me_2,0.0,,
ALCOHOL_DEHYDROG_RXN_c_me_3,0.0,,
ALCOHOL_DEHYDROG_RXN_c_me_4,0.0,,
ALCOHOL_DEHYDROG_RXN_c_gc_1,0.0,,
ALCOHOL_DEHYDROG_RXN_c_gc_2,0.0,,
ALCOHOL_DEHYDROG_RXN_c_gc_3,0.0,,
ALCOHOL_DEHYDROG_RXN_c_gc_4,0.0,,
pMET_biomass_me_1,0.0,,
pMET_biomass_me_2,0.0,,
pMET_biomass_me_3,0.0,,
pMET_biomass_me_4,0.0,,
pMET_biomass_gc_1,0.0,,
pMET_biomass_gc_2,0.0,,
pMET_biomass_gc_3,0.0,,
pMET_biomass_gc_4,0.0,,
CO2_pc_me_1,0.23026777572427184,,
CO2_pc_me_2,-55.28166973577236,,
CO2_pc_me_3,-55.14624549090867,,
CO2_pc_me_4,0.25981732485960896,,
CO2_pc_gc_1,1.275982880432804e-11,,
CO2_pc_gc_2,-0.010741762125560519,,
CO2_pc_gc_3,-0.010701454557576652,,
CO2_pc_gc_4,1.411292382801706e-26,,
RXN_9527_p_me_1,0.0,,
RXN_9527_p_me_2,0.0,,
RXN_9527_p_me_3,0.0,,
RXN_9527_p_me_4,0.0,,
RXN_9527_p_gc_1,0.0,,
RXN_9527_p_gc_2,0.0,,
RXN_9527_p_gc_3,0.0,,
RXN_9527_p_gc_4,0.0,,
L_ASPARTATE_xc_me_1,0.0,,
L_ASPARTATE_xc_me_2,0.0,,
L_ASPARTATE_xc_me_3,0.0,,
L_ASPARTATE_xc_me_4,0.0,,
L_ASPARTATE_xc_gc_1,0.0,,
L_ASPARTATE_xc_gc_2,-1.195194706239859e-18,0.0,0.0
L_ASPARTATE_xc_gc_3,4.46132515549621e-05,,
L_ASPARTATE_xc_gc_4,0.0,,
sGABA_biomass_me_1,0.0,,
sGABA_biomass_me_2,0.0,,
sGABA_biomass_me_3,0.0,,
sGABA_biomass_me_4,0.0,,
sGABA_biomass_gc_1,0.0,,
sGABA_biomass_gc_2,0.0,,
sGABA_biomass_gc_3,0.0,,
