,P_abs,T_l,A_l,V_gc_ind,FqFm,R_ch,L_air,L_epidermis,Vac_frac,T,R,N_gcs,n,m,r,s,C_apo,A_closed,A_open,ATPase
219,0.8756545562170875,0.00023269785310064863,1.0,1.8627567295006624e-12,0.8495176771664804,0.06710571086637532,0.32690466324513734,0.12529693810614453,0.770079687314548,287.819725271107,0.08205,856683956.5550472,1.9580267281255026,0.9905217767127927,7.215712985391573e-14,2.142124652801433e-13,0.030411012096248517,2.196300459623183,5.18898653217038,1.839064515851433
220,0.8919901786496732,0.00023019866150622174,1.0,1.3820507080705098e-12,0.8748498159833027,0.17945404718006944,0.31252377360856903,0.20005139952098044,0.8684153853243555,297.67278157075486,0.08205,906847077.6103755,2.306960086832244,0.8336121133911057,5.913225898836223e-14,2.1138586005862848e-13,0.03035417992750604,2.7750031313212773,7.525037534848041,15.796623699493963
221,0.98271152559057,0.00019010852058319765,1.0,9.50387929674236e-13,0.84599624679094,0.07332381592345502,0.34342198010669156,0.19912179327000318,0.8871128883670679,288.7613260729205,0.08205,720480990.0136436,1.6764553733774934,0.9392901398879614,7.470988948113569e-14,1.1233627270841271e-13,0.025478560690799908,3.615216669351772,7.365838072211125,9.095910909591975
222,0.8155471594207554,0.00018248589786496488,1.0,3.2721033375551433e-12,0.8934024881965075,0.08771278235231868,0.21366004501887317,0.14258194357614037,0.8922566075724986,283.86212129617127,0.08205,1138896457.7001123,2.380847976247025,0.9666741704401439,5.6697838162994256e-14,2.0803887996374324e-13,0.033087782921722736,1.5283536903643944,3.6668758771232093,10.03834909492962
223,0.829416375055831,0.0001982521579859151,1.0,2.5244772827409224e-12,0.8366614652103769,0.06086298012091877,0.2619068717790465,0.20270505893130697,0.8832273588914024,290.3834259318654,0.08205,861655414.3169198,2.460438839011023,0.8830075895218643,5.12988090120192e-14,2.5081961827133583e-13,0.03211830067296053,2.5108411772097936,8.664693102169013,9.246298370149681
224,0.8463583491827279,0.00018893449677150425,1.0,7.977223814865233e-13,0.8681941883359661,0.12062666945674679,0.35503709967708996,0.19369522682964613,0.867461161413629,286.7220938954537,0.08205,499347125.7348741,2.236196019917114,0.9626741870895787,7.045685964352347e-14,2.976168256532404e-13,0.032799939017114886,3.3779125474741196,9.013831823582395,1.5417847655273524
225,0.9240540673186731,0.0002175070335090864,1.0,3.1373191845011853e-12,0.831272345925101,0.17114781420173364,0.3059094718096605,0.11070858975806178,0.776512082973736,290.5216476137149,0.08205,1131724772.909666,2.310425546430524,0.8558863825906652,5.277832024595202e-14,1.2960395517247433e-13,0.026532414220801413,1.7917022925307018,8.738247388610352,6.6132854463581054
226,0.8145278882720949,0.00017700905856299546,1.0,2.6651588046220466e-12,0.8311301838780533,0.07784695683730594,0.2503850445211047,0.1915314468081255,0.875674262612113,289.35087080906817,0.08205,1128535639.8633633,1.663601631743691,0.8456225321589088,7.001786664993296e-14,2.0364170476810427e-13,0.03201902677556199,2.9974570531283953,7.156235429581186,0.6858347690523381
227,0.8446978119918425,0.00023614327746700046,1.0,3.4503527135045156e-12,0.8232819925929323,0.11677582029749677,0.2484320496177938,0.1019736251135067,0.7721693410097386,283.4134267254197,0.08205,466442651.73029566,1.6558397128567566,0.8920998311657873,5.616990852743719e-14,1.8646826903376276e-13,0.034480889091219796,2.6325484668010875,11.770182463829782,10.137666303192157
228,0.8888835060451663,0.00023761779411476006,1.0,4.870888404116696e-13,0.8717017248905929,0.0794491122453912,0.21023608597554533,0.129085926419784,0.843812778096617,288.2888292785249,0.08205,784143931.9173158,2.1076889638614165,0.8924179300483877,7.261813441256289e-14,1.0782766826526276e-13,0.035218576149025044,3.110919667573269,9.855351203603774,12.428495170999378
229,0.8419603680805955,0.0001809212541288045,1.0,1.7384655557755703e-12,0.8652653630075582,0.0654229893863839,0.22963283074631588,0.21353201037744463,0.7790984261067736,292.90525059175604,0.08205,456030254.07475597,1.8465158866074423,0.8095952152885518,5.369594467225993e-14,2.980647019763897e-13,0.029588255342050812,2.750181795840581,9.85008210094109,4.543512930704001
230,0.8585048313213223,0.00020818075820432482,1.0,3.063510646818234e-12,0.8432954566261553,0.1379930044555256,0.2244355870706935,0.11793169698328657,0.8892864121189846,285.7550050312235,0.08205,304905104.5783368,1.9373004994023644,0.912861063578255,7.068052998036325e-14,1.1343359338926486e-13,0.024646742103486944,3.2872657531511686,5.418871613877069,12.45163346997175
231,0.8105546583244427,0.00018298686956605718,1.0,1.4776673396889963e-12,0.7958961926666248,0.04781032445320624,0.3543478668073191,0.18356756179299943,0.8807549987532018,292.42325428511083,0.08205,935982230.6775371,1.993085735477028,0.9372076541654466,6.359204149633457e-14,1.4090011648207498e-13,0.029167562538821433,3.091786617490887,10.060012286263653,2.4223028994547384
232,0.8892350357154102,0.00022927215183784306,1.0,2.9076375880358965e-12,0.8503487162072975,0.17879170347050613,0.3099691834776872,0.10612836769887361,0.8277585414330052,290.00688676896425,0.08205,306593717.4825692,2.133545484735053,0.9933784923845618,7.310686003558194e-14,1.2151497339879086e-13,0.02849129532664074,3.8589382666106484,6.932146336910047,15.820252590250886
233,0.8523755154705975,0.0001870410896035961,1.0,2.076536358242582e-12,0.8683377780159595,0.05565874377354116,0.33397658541192776,0.11370927042845444,0.832615137828393,295.9095918761594,0.08205,828319273.0747831,1.5736818618725776,0.8869823914671464,5.3029563579743603e-14,2.3075931622607614e-13,0.028986611120629537,1.438754745246328,7.9657899371476955,10.625386431467257
234,0.9051005928954942,0.00021307547900008744,1.0,9.16477238686241e-13,0.8027319812276119,0.10075522958296682,0.3344276806083102,0.10819890516648362,0.881050337383263,285.0244937167639,0.08205,590867059.111377,1.6021809929888422,0.9449588241797912,6.133870809515234e-14,2.5391966439767814e-13,0.03135534080256916,3.3473111364244605,6.294432831492344,7.226345156017657
235,0.8493789748689349,0.0002397786483027682,1.0,3.523482881230862e-12,0.7926808603905262,0.04448689227000555,0.2399632898945095,0.23508149324847474,0.7974622732813903,297.0174022258277,0.08205,527346089.664692,2.373954262975859,0.8374029473702032,5.374838805895804e-14,1.0165376955686889e-13,0.024373230903394986,1.5701490529175768,3.712234765137522,9.89010306185319
236,0.8940026038588644,0.00022094740039490566,1.0,2.550461782833768e-12,0.8669517965854784,0.06892509686087564,0.28035596722153117,0.11641216011433966,0.7929265029788453,289.9463773866592,0.08205,320983498.74605143,2.0349198047335424,0.8892166612523971,7.317033485410299e-14,1.645959399643894e-13,0.025149663333727833,1.98489280359049,3.934172876033695,1.8058455137350393
237,0.9117602206280906,0.00023427774530099423,1.0,2.8307996395527418e-12,0.8394704579102776,0.12482270415011709,0.3257448410693621,0.12304522463323679,0.8241405220950769,289.1982567555492,0.08205,1050640987.7990233,1.5347713209348879,0.8835892551128184,5.6770403257279964e-14,2.985540887340831e-13,0.030011277829945775,3.3241914172584126,3.50926438936404,15.085995824632231
238,0.9317415587528843,0.00019683264656336427,1.0,2.1869417534405622e-12,0.885714149319003,0.13817385656985692,0.33300816283498674,0.12769764864496352,0.8890398566395734,295.4818913358419,0.08205,649267640.3200762,1.5748506828437825,0.9517854698815575,7.449217382153041e-14,2.716388670502835e-13,0.03326329530745954,1.1272146809501187,6.537433923419867,14.401427568901159
239,0.9630146247968611,0.0002232688092497931,1.0,3.013792839097465e-12,0.8296730443217557,0.10105050567040344,0.30847610130814185,0.1883438625495027,0.7969946761381395,297.47869711752264,0.08205,710492100.7086744,2.0519740874047683,0.8260885107741367,5.404106975346009e-14,2.610473872095005e-13,0.031715454765672946,1.7934812941733247,6.661288048928077,15.0567633489886
240,0.9865930072600027,0.0002039640638030249,1.0,2.414370428952179e-12,0.865542273292836,0.17769343457792264,0.20728361031889128,0.1417207100035306,0.766807680188531,290.8824411986864,0.08205,656357095.4961165,1.516508499168079,0.9411014262311228,6.106794612967916e-14,2.660642890175725e-13,0.03061544976660835,2.9988918230677113,11.652975440459082,2.585466638381682
241,0.898392323425757,0.00022502939272999947,1.0,2.954892841103149e-12,0.7967941127032876,0.11842475393887314,0.367713748835092,0.1947284841426689,0.8259326599468005,286.14682500683256,0.08205,646931301.7864687,2.2931026565284713,0.8013433183489524,6.544524284491857e-14,1.2253303189134774e-13,0.03119780779956726,2.3072881546391186,5.8230121125188745,14.719222562069943
242,0.9774937212724364,0.0002248603838813691,1.0,5.084524853713816e-13,0.8129052749021416,0.05878225254782698,0.36638039577608805,0.23215278218124677,0.887651153132269,284.5123190988845,0.08205,337620509.93565285,2.123174111275001,0.8397871767091727,6.056287608043629e-14,1.5339747043316117e-13,0.026641113861376665,1.0922776872910998,4.647987168889875,3.978634484989825
243,0.9094605415671415,0.00021185093260634008,1.0,2.960287794402478e-12,0.828443006847231,0.1344036275115987,0.23658688451751758,0.17396849997740743,0.8070901191162763,297.2697253807574,0.08205,705103899.6279975,1.7070209024092882,0.9436447052379626,6.025423458091114e-14,1.5855198002429228e-13,0.02821254410906987,2.2234212420253248,8.258119805390379,15.598456620806772
244,0.8314483310235838,0.00021767641804229943,1.0,1.4985021286979442e-12,0.8784973865814433,0.1267967936215181,0.19423473963211027,0.11290776926225707,0.8946687000005458,289.1679831272842,0.08205,1022452872.172204,1.8504011960840607,0.8711262627235645,7.933835144826255e-14,2.072954877526739e-13,0.03611744420049831,1.2320744843753055,11.852516566565134,7.354977856903118
245,0.9333087744711376,0.0001811303405412438,1.0,2.3373066217077177e-12,0.8509750412606545,0.08850921984561606,0.2614285333352102,0.19205284856954952,0.8975907309971022,284.275557474058,0.08205,823466500.9098598,1.576480127877097,0.8107399537510225,6.378762986630906e-14,2.032002858592052e-13,0.03360681577330687,2.874372400838812,3.16196300269222,14.78359004801335
246,0.8848083673537896,0.00022828265541148169,1.0,2.739324135446058e-12,0.8930932023135206,0.09858250849679634,0.2193889868453311,0.1445751320790553,0.8742267312319169,291.0232820476481,0.08205,351900525.64191186,1.7896840551661055,0.8803857294693412,6.825529922883883e-14,2.7387786045787784e-13,0.028891056355131707,3.5307090449237055,9.128173669819226,15.959685118832683
247,0.8414008859915847,0.00021914323838763262,1.0,2.002961628327639e-12,0.8212056029280974,0.03571472222266285,0.2544042524814819,0.15644009317995283,0.8972024126550525,295.7244306096909,0.08205,191238790.6442068,1.6236533354051286,0.994799783988305,6.67395732186669e-14,1.4734726092808512e-13,0.03392509326859692,1.2937576725792033,3.8904802912842347,9.692438375806235
248,0.8300361416265674,0.0001747242715422477,1.0,1.1811987022066484e-12,0.8071182464422367,0.051859734533480015,0.24261284863046456,0.16484172658703458,0.7717438877624883,292.7830167122401,0.08205,531071821.00441545,2.2290437320872085,0.9550053472311102,5.544448453745794e-14,2.6658483539527783e-13,0.03280365034115851,3.666984778084245,6.010816648754274,9.171601581515995
249,0.8789580281475866,0.00020728912462820436,1.0,3.4523144421505233e-12,0.7977558070619497,0.07562541382679158,0.23137256364055042,0.17485266117345005,0.8606044006943209,290.4619412087578,0.08205,943141983.400484,1.8784959972395687,0.8722313983912142,6.071212713019141e-14,2.1909132283823065e-13,0.03657497213444415,2.8233929769739152,11.540159568306741,6.188766781688963
250,0.966748992442952,0.00022417332896647947,1.0,2.607793079966551e-12,0.8757322074005911,0.06255017956218806,0.2191887895441991,0.16434083220792167,0.8166013652256144,289.97179034892616,0.08205,607818249.5367872,1.8019713731327172,0.8418887554311274,7.328279525715668e-14,1.3359906308902804e-13,0.03601325097331984,3.671442218519822,8.549740764902506,13.332103743705527
251,0.921382960989316,0.0002379264930928928,1.0,2.159876227891804e-12,0.8983775057914781,0.03873854654918781,0.2706793908134825,0.16216404772702836,0.8310662424235171,297.0768980673365,0.08205,1029542005.6180859,2.0387906591409886,0.9870134630261849,7.580520475263649e-14,2.954536666192942e-13,0.026652510933455057,1.5609489621814643,4.2945931380303755,11.060885584544772
252,0.9263443501608251,0.0002145857486818541,1.0,1.7232378680401494e-12,0.8117559058439983,0.11366732239021689,0.19940233682437178,0.10389577434722949,0.7819688115077329,296.53854553308247,0.08205,378966683.40610826,2.322343881350932,0.8747116958895587,6.742115098253012e-14,1.419669134084028e-13,0.03022831196844398,1.6269985159573983,3.928085154874407,1.9985351702827308
253,0.8643355933121032,0.0002046989393541473,1.0,3.812579263512743e-12,0.8955691226590606,0.10408769978370672,0.27748514089563603,0.14318266879654973,0.7884079023301983,290.74774800597754,0.08205,678258002.7918003,2.1209872652677917,0.8607623217665932,7.555060991340808e-14,2.860859252295809e-13,0.03062347605985987,3.0429991619012395,6.699480332714195,3.6345798636634177
254,0.8244298712332588,0.00020319081221652828,1.0,3.730235315681214e-12,0.804770226640565,0.13148724587408156,0.2797709469709002,0.18702947869419412,0.8646963474939782,293.7074013312886,0.08205,273726645.002051,1.741691615903293,0.9198831227535407,7.922520996925954e-14,2.0990627972195054e-13,0.029895488151753892,3.9800930934921555,5.3018508489180185,9.024037485697201
255,0.82957949304393,0.00021532938241472375,1.0,1.0489083069024991e-12,0.7980497323354881,0.03844109703961339,0.319369322060471,0.21775512996978613,0.7799387614813331,285.0780980328926,0.08205,344228147.1187346,2.2817789028753923,0.8443677884313128,5.2334439677697465e-14,2.671369048366215e-13,0.033750049885255116,1.7888384714833867,3.827218450907088,13.234767784014458
256,0.9665654328367608,0.00022615093028184182,1.0,3.739111577581455e-12,0.8548523747307638,0.09185305154963258,0.2152217189480879,0.11258624769655129,0.7560551939174424,298.13555581444393,0.08205,270384989.9945892,1.5182183191185545,0.8048487080258134,7.699312346000597e-14,2.4190750392006385e-13,0.030818002625805727,1.0468674763647952,8.852152072401662,9.059932553269562
257,0.8404478610041357,0.00017990418341144967,1.0,3.0597181595059325e-12,0.8143693294998404,0.054990038767281785,0.21456607125268465,0.19335147616610743,0.7705867436100787,288.6117944899614,0.08205,1144536783.363347,2.43332947284327,0.9807053103333154,5.837889628035749e-14,2.0888037895219907e-13,0.03307350826331479,2.265236297835271,3.258322963459535,12.986789038189082
258,0.8258050925761296,0.00023857314027356754,1.0,3.0415792605494144e-12,0.8842339876692417,0.12126244868318288,0.31872137401987033,0.1807236304185692,0.7987229044339628,289.5387323430571,0.08205,319221385.63947237,2.2772503661059424,0.8885145049091201,7.324254433659204e-14,1.4266245847497224e-13,0.03168614079642,2.8262322355731797,3.4549716562921926,10.233536992139705
259,0.9401267826683632,0.0002344774504318905,1.0,3.978753371640205e-12,0.8359498680339239,0.04655657351484926,0.21896100868070623,0.19585972393985057,0.810010224312563,296.3800000375702,0.08205,1155074312.751099,1.5386630965974395,0.9461549557983878,5.6305350219263466e-14,1.7222634826787888e-13,0.03263850993313825,3.290130222468951,5.588950272653387,1.9868158172997017
260,0.9658139572615659,0.00023108165928946678,1.0,2.1481832562768623e-12,0.8866245582793709,0.07652964336327026,0.308159358789357,0.22862411993877102,0.784064419360867,295.8194911512282,0.08205,677626155.2572685,2.049122666263443,0.9765088175189724,7.44007640078872e-14,1.0544211746004773e-13,0.03596649501501144,3.484489413904722,6.599005880251795,14.456411475506725
261,0.9828341676888317,0.0002071528962024036,1.0,3.5380459408690028e-12,0.8650696561584041,0.10250936362329473,0.35731758196445174,0.1532813570668326,0.8108538577462049,289.80387476985686,0.08205,1139510967.2011638,1.7348118423671433,0.8099807599453547,6.068137242045388e-14,1.633275143416016e-13,0.025583115295840314,1.0578515766276566,6.52490592732998,7.591298287287311
262,0.9640483044954324,0.00017983878001358363,1.0,2.7744466615900677e-12,0.8209807315612722,0.11759875972107423,0.3382100245052787,0.1318600488176286,0.7768294352906085,287.49005072842596,0.08205,643291647.5478835,1.5931639512132616,0.9271323622816339,7.732344097641736e-14,1.461192564862774e-13,0.03499914281528377,2.1224444078869946,8.999181698869052,10.05328719402803
263,0.9232250420222736,0.00017280914669685944,1.0,1.9095003842560534e-12,0.8066498354832654,0.1186267426394844,0.36188753246380867,0.23019650405218886,0.7991152907727757,286.8495561649711,0.08205,315456359.39636123,1.8990533651178239,0.9029492071140267,7.100224276976974e-14,2.0462472016978452e-13,0.03230780271507229,1.6046484896921358,4.399266431117141,13.092642381530398
264,0.8688618207599585,0.00023897734160924686,1.0,3.0238810386411417e-12,0.7987038898570116,0.14715621679602903,0.2764552692272752,0.15168777783593063,0.8131792701724592,291.6717780370453,0.08205,530088688.9487172,2.1112044292837666,0.8610884353704253,6.339564459912873e-14,1.5571307267170184e-13,0.028651010937238805,2.289229229385258,6.551159485731405,2.031557929699746
265,0.9358247034291463,0.00019881466005473007,1.0,4.045784867243885e-12,0.8304377675667297,0.15859871415643528,0.36496684714069194,0.17893243451169022,0.8370856801950204,293.0917772327976,0.08205,850166505.4020576,2.013682810452551,0.8852569290242752,5.3871705765109166e-14,2.0425169865466968e-13,0.02693602348025695,3.6491270909779354,10.215587673125249,4.367109584791858
266,0.9812622222306138,0.00017931268963070844,1.0,1.9591606047561107e-12,0.8463691264066748,0.08867661872792812,0.30641896168363536,0.18988748075065576,0.8641021677815784,296.05849787050846,0.08205,608952965.168195,1.740076610807598,0.8967712186453645,6.496605773775859e-14,1.5182516244618906e-13,0.027789502130271985,1.0264437678145941,7.166138770320912,4.856354809887277
267,0.9466554348552438,0.0002145167072449089,1.0,3.5792304170808476e-12,0.8297228868630661,0.11869514593040197,0.2847629437531383,0.19399526447068463,0.8365989952740553,288.0350202151188,0.08205,308636634.499159,1.6220723003100987,0.8619668148435469,5.6130466140475933e-14,1.456904798159678e-13,0.03719053748544833,1.6815129359063945,10.128557938465416,10.954890787959148
268,0.917927573039627,0.00019574261055203642,1.0,1.3896649441547221e-12,0.8278546582194606,0.12784902881620352,0.3156947285080014,0.23949764589252096,0.7576197974089484,295.8396286456857,0.08205,622322117.3500882,2.3390452367975465,0.8150569650986346,5.849590317232048e-14,1.7217835447514126e-13,0.02571437558069481,2.9774561554965144,10.079821746659453,14.383629006667013
269,0.8297269890613175,0.00022982025784587352,1.0,1.969031398201937e-12,0.8996030983717596,0.06415982405455253,0.2626228270843163,0.18105251490426783,0.8623440071964285,293.65848354270344,0.08205,1079300775.0672498,2.179465681580039,0.8599003672552201,5.763252108723886e-14,2.220670376323355e-13,0.03441350411437992,1.8686898574127202,7.735502265585922,6.023591925361778
271,0.9616532579998803,0.00020216494790384923,1.0,2.0053657455691084e-12,0.8751581520945392,0.10513150280450424,0.18859727680347244,0.23620441158918234,0.8229348345253502,287.43874908623104,0.08205,398351231.41189075,1.6277555133339807,0.8041140227394018,5.791010827415092e-14,1.0430931582961619e-13,0.028612617713087395,2.04040895390079,11.987588719435571,15.204070314244987
272,0.9552011547962607,0.0002012604459490305,1.0,3.7357337469891006e-12,0.8581428365496916,0.06871266742813333,0.25612822968621785,0.18802092165056847,0.8836678769714834,288.31386301563236,0.08205,628074100.6570482,1.7527382864869834,0.8065197545115901,5.335595891165079e-14,1.535189730885755e-13,0.035402847394501814,2.094066682563565,10.914627895827417,6.083000651335968
273,0.8387315986772629,0.00021325283777035156,1.0,2.3964196982359225e-12,0.7975616582756286,0.1670338920074665,0.2551169973625158,0.15828685135169143,0.8939628816153011,288.93537785940686,0.08205,418972692.1904386,2.3433123958251896,0.9457141219183609,5.735768537915602e-14,2.9228963451565786e-13,0.03150553639361238,2.0185078836632897,11.635337990721991,10.113842762287788
274,0.8427241749815818,0.00020736547902194927,1.0,1.1866191312597676e-12,0.8836720009892212,0.1579697503567833,0.2862907675715961,0.16663466419513823,0.7940191012695614,294.90218882873904,0.08205,852245517.403037,2.1859511736283856,0.9220615000505982,6.502539632420179e-14,2.3425915090792525e-13,0.025664008665341416,2.37388787078236,8.630566634347451,9.954477106443802
275,0.8575849824913033,0.00019549915620704818,1.0,2.6908798135435916e-12,0.8083254896827283,0.09816327739280399,0.27311577677700777,0.101820601382654,0.8719402099358577,291.7830558355287,0.08205,917060059.8517517,1.6875161139168235,0.8333685999577167,5.104998012041866e-14,2.8774053508271163e-13,0.02500935216195314,3.9393579215311396,9.904656367286632,5.054563830724733
276,0.8572239231416401,0.00021774033123187443,1.0,2.765339170960983e-12,0.8154985899489899,0.17482504400004376,0.2051485396101375,0.14037661449079528,0.803629071927594,295.1242211140542,0.08205,441183155.03717065,1.8044585782501663,0.9541652020404444,7.230452112359497e-14,2.4044971295525144e-13,0.029039596245089137,2.5205511330971135,4.198372073679849,11.28305720245209
277,0.9343342120128343,0.0002057053362021953,1.0,1.2925041808166706e-12,0.8412558157988018,0.08802191232892748,0.23614965684345204,0.12832781740860152,0.7633632819346651,287.4806057781659,0.08205,537854879.7288153,1.888809978318611,0.8790870279897952,7.030825033156597e-14,2.4954175232092286e-13,0.02854334040658942,2.052140988075636,5.168090394467431,10.25292605019996
278,0.8761973268272693,0.00018627834673201637,1.0,1.45957377655592e-12,0.8202023208509864,0.1285254057845314,0.20774305729353956,0.17638018998114566,0.8861285508367858,288.4665368480128,0.08205,1087636394.078862,1.5378402248204623,0.9499957970230213,6.475232193644879e-14,2.635386932013789e-13,0.03552225182634097,1.3160189202210804,5.508255217506843,13.592307549420074
279,0.8401138649778137,0.0001969156597031424,1.0,2.505377601585823e-12,0.8244948186159629,0.13243963485882404,0.2737405600278976,0.22743868029162218,0.8543703849940848,290.3975922339424,0.08205,846082941.393342,1.509291178564993,0.8887851093211789,5.725896840590764e-14,1.0319289205327715e-13,0.03139278942996559,1.9204353929133933,5.606182833397941,0.3806323767061048
280,0.8677617117531972,0.0001759514960063582,1.0,1.6020008403138026e-12,0.850868309736591,0.06628443501525108,0.2590296355917364,0.15757101724004008,0.7739800232534465,292.6245612974503,0.08205,417410536.6238164,2.288234989033395,0.9037957948284833,6.217049516518183e-14,2.320033609942564e-13,0.03362777134485966,1.0398036928383705,9.635173847961827,7.628010427552074
281,0.9409761745879336,0.00019757780224124576,1.0,4.064247758160153e-12,0.7953665374469215,0.059083216236631736,0.2556191191034872,0.11919415085496564,0.7589099573553828,291.27070743706633,0.08205,1056648805.6765603,1.8689386738933456,0.8398992416719266,6.311727870181221e-14,2.2005430566325073e-13,0.028949798441701445,2.0485788045554427,5.340191270328583,1.4165918823377834
282,0.946950340769116,0.00019173859137947068,1.0,4.819351640164679e-13,0.8831645151237962,0.11468560459175646,0.22657170572009588,0.21083984694767424,0.7792177598642973,292.2846637605012,0.08205,611639114.9450057,1.827829835077579,0.876941683896099,7.82002781514012e-14,2.764565594588746e-13,0.03547416616115434,2.0730552482525417,5.071982473271543,5.69103414238873
283,0.9279900609631136,0.0001748006983663254,1.0,3.1617679023037e-12,0.8474483609705966,0.06138608135491607,0.267238593784554,0.13652831306795488,0.8753386401900487,284.9775144729515,0.08205,860091228.0871421,1.5085327648030717,0.9233179881228479,6.795137052420919e-14,1.2610582640459728e-13,0.03218054241327155,2.58492697111766,3.449787817329427,8.714346354710752
284,0.9572974504614282,0.00019728631018443109,1.0,3.4097144660093596e-12,0.7955335143886663,0.08539516712047776,0.31800762244775005,0.1419370021469754,0.7894487441165445,290.08285672751157,0.08205,809356209.3621607,2.2244068392491583,0.9502880838967922,7.781914878981826e-14,1.1259879274769649e-13,0.03633106623721533,3.352899563249145,4.875598732211914,1.5603325695406183
285,0.8138743020262197,0.00018543714768344573,1.0,1.7145427144306868e-12,0.8991114047075658,0.06072211500926933,0.24084324096213783,0.13515090007429986,0.8473885807046403,286.16135494281497,0.08205,196786427.18753308,2.487819937944654,0.8627716717880756,5.746773637446733e-14,1.9223324347622176e-13,0.03382289376143899,2.3571289451239927,7.403364782702256,1.679553803108524
286,0.9017625089369441,0.00019286312796705315,1.0,2.1084214824581315e-12,0.896592450975693,0.117709819574419,0.1905056255052811,0.22290727046881326,0.7901043329753924,283.96724405955393,0.08205,559063933.5060724,2.3373802272416695,0.9989933918079218,6.782275703785067e-14,1.3319147629455223e-13,0.02433815507520889,1.4347228466696684,7.605144710850576,0.9836898970752307
287,0.8975582308360981,0.0001929782113936906,1.0,3.950495967699889e-12,0.8421096092660336,0.06114743721355517,0.297440719057947,0.2214639451400492,0.7814518003553341,292.11977833633193,0.08205,366589396.79942095,2.1028423126784546,0.9254883463394163,7.42840035598811e-14,1.0986113576319057e-13,0.02752899575460275,2.0017215979319403,2.8115860372596844,11.20590352267206
288,0.9698523861227034,0.0001911416562053089,1.0,2.9449412818437823e-12,0.8096865877314522,0.07170113274689632,0.19584668950175285,0.12267370582662446,0.7902084712656061,295.7721775021596,0.08205,981929256.8031836,1.768633025756761,0.9775823860842051,6.852183808086386e-14,2.3371305534095947e-13,0.02918376949005197,2.831059743322059,5.9632662075191885,9.321624277089352
289,0.8508245042971898,0.00019057469629808293,1.0,1.5296119390706886e-12,0.8158986307257663,0.14815474006711,0.20715716463302028,0.12188267903647357,0.784919028048657,289.4274382811392,0.08205,1148150592.8007321,2.251246111366046,0.801149324930149,5.239414117225513e-14,2.9534218945323443e-13,0.037058735902141864,3.0110259101918415,11.318709656580868,11.608542713733472
290,0.9766135050628038,0.0001765711085660908,1.0,1.5584945964256782e-12,0.8155444447149893,0.03664079651785222,0.260019345537006,0.1715200368468029,0.8695758077209997,284.3730459020619,0.08205,294701283.82561564,2.4744968455960206,0.8744901576034598,5.1578664921452287e-14,1.8412757659723917e-13,0.036066173546241476,1.8283686052397619,9.677741470281248,1.5062017843856517
291,0.9536767235708469,0.00019627277751593179,1.0,2.1849587382897734e-12,0.8229076375104423,0.0579404496934645,0.2833151348460108,0.1715938822700418,0.7872775000719492,286.17274229537236,0.08205,1153811579.967324,1.8100805285675072,0.9643261326931156,5.751569130083004e-14,1.6110685888077504e-13,0.029698945737492596,1.6151826584478663,8.150998094516037,1.929638038833957
292,0.8390955982269032,0.0002295397527795575,1.0,2.7461389470580704e-12,0.8012633832520474,0.04108433883891546,0.30020586342617406,0.226218174382644,0.7788498708823133,287.1122537626577,0.08205,829873535.5133308,1.54045406059474,0.8365577110942144,5.712795880543768e-14,1.0022976145203808e-13,0.028061496046190928,3.62800424599852,5.453765140496358,3.4729392572012165
293,0.8579927450021122,0.00022562958428615036,1.0,2.814725560843306e-12,0.8505283250649346,0.07668969235971601,0.2670628832275894,0.1842988502255808,0.7656206580041299,286.45866549887285,0.08205,899839346.8580832,1.9195611391030032,0.9618913377353435,6.170274640839887e-14,2.6598430603632185e-13,0.023136188140125236,1.5913882776840305,3.833898384534117,11.462404250302349
294,0.8853282251233492,0.000231503324883727,1.0,1.4926833427212868e-12,0.8693451504192169,0.1567952649858718,0.21189221630096094,0.21321256891396617,0.8464377453187659,296.31013791670125,0.08205,1012280362.5278158,1.8118219895336052,0.8601946296592705,6.139227569341909e-14,2.5365408858969623e-13,0.027348187395632675,2.037438573748623,6.0868025693941945,7.900652050917494
295,0.9535336871649325,0.00021631710195824572,1.0,2.6551274668368073e-12,0.8047295961584323,0.17989728088505857,0.21647036725868707,0.17213282743561442,0.8524533416526391,293.1986127067895,0.08205,217932299.4026142,2.3827846253831515,0.9257256836341582,5.008209048433402e-14,2.833167642329786e-13,0.025112655868616406,2.3322466165020397,7.150640219888125,13.448379439604615
296,0.8267622654827067,0.0002268177749800562,1.0,1.8096148206455471e-12,0.870752204979787,0.14551613915789122,0.33348245839557383,0.19024194973882488,0.7877235828839491,291.05394248072423,0.08205,533381697.731474,2.0629883555557544,0.933345078852625,6.692601245989165e-14,1.3172141164203114e-13,0.031749243755486434,3.317078091684202,4.581417251421593,5.786457579769107
297,0.8830107628251149,0.00019328816397845154,1.0,1.8215477699227375e-12,0.8846769577207547,0.09162952354881435,0.34587728838356646,0.13721258318225643,0.7831004543124399,286.87345554625523,0.08205,994861526.4204704,2.3903651244213555,0.9296968208032534,7.300387269121602e-14,2.6140335133366667e-13,0.03430979765229818,2.0839467042874,6.482711380299039,13.211725343841106
